0.050   0.000   0.001   0.000   0.000   0.000   0.000 
0.150   0.000   0.001  -0.000   0.000   0.000   0.000 
0.250   0.000   0.000   0.000   0.000   0.000   0.000 
0.350   0.000   0.000  -0.000   0.000  -0.000   0.000 
0.450   0.000   0.000  -0.000   0.000   0.000   0.000 
0.550   0.000   0.000  -0.000   0.000   0.000   0.000 
0.650  -0.000   0.000   0.000   0.000   0.000   0.000 
0.750  -0.000   0.000  -0.000   0.000   0.000   0.000 
0.850  -0.000   0.000  -0.000   0.000  -0.000   0.000 
0.950   0.000  -0.000   0.000  -0.000  -0.000   0.000 
1.050  -0.000  -0.000  -0.000   0.000   0.000   0.000 
1.150  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 
1.250  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 
1.350  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 
1.450  -0.000  -0.000  -0.000  -0.000   0.000  -0.000 
1.550  -0.000  -0.000   0.000  -0.000  -0.000  -0.000 
1.650  -0.000  -0.000   0.000  -0.000   0.000  -0.000 
1.750  -0.000  -0.000  -0.000  -0.000   0.000  -0.000 
1.850  -0.000  -0.001   0.000  -0.000  -0.000  -0.000 
1.950  -0.000  -0.001  -0.000  -0.000  -0.000  -0.000 
2.050  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 
2.150  -0.000  -0.000   0.000  -0.001  -0.000  -0.000 
2.250  -0.000  -0.000   0.000  -0.000  -0.000  -0.000 
2.350  -0.000  -0.000   0.000  -0.001  -0.000  -0.000 
2.450  -0.000   0.000  -0.000  -0.000  -0.000  -0.000 
2.550   0.000   0.000   0.000  -0.001  -0.001  -0.001 
2.650   0.000   0.000  -0.000  -0.000  -0.000  -0.000 
2.750  -0.000   0.000  -0.000  -0.000  -0.000  -0.000 
2.850  -0.000   0.000   0.000   0.000  -0.000  -0.000 
2.950   0.000   0.000  -0.000   0.000  -0.000  -0.000 
3.050   0.001   0.000   0.000   0.000  -0.001   0.000 
3.150  -0.000   0.001   0.000   0.000   0.001  -0.000 
3.250   0.000   0.002  -0.000   0.001   0.001  -0.001 
3.350   0.000   0.002  -0.000   0.002   0.002   0.001 
3.450   0.000   0.000   0.000   0.003   0.005  -0.001 
