# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.121208 -----------------
#dely    BF
0.050  0.2307  0.0026
0.150  0.2179  0.0025
0.250  0.1795  0.0022
0.350  0.1438  0.0019
0.450  0.1221  0.0018
0.550  0.0909  0.0015
0.650  0.0721  0.0013
0.750  0.0529  0.0011
0.850  0.0397  0.0009
0.950  0.0270  0.0008
1.050  0.0201  0.0007
1.150  0.0096  0.0004
1.250  0.0041  0.0003
1.350  0.0013  0.0001
1.450  0.0004  0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
