# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.360646 -----------------
#dely    BF
0.050  0.5106  0.0003
0.150  0.4771  0.0003
0.250  0.4349  0.0003
0.350  0.3939  0.0002
0.450  0.3479  0.0002
0.550  0.3048  0.0002
0.650  0.2600  0.0002
0.750  0.2172  0.0002
0.850  0.1781  0.0002
0.950  0.1420  0.0001
1.050  0.1102  0.0001
1.150  0.0821  0.0001
1.250  0.0585  0.0001
1.350  0.0398  0.0001
1.450  0.0258  0.0000
1.550  0.0148  0.0000
1.650  0.0070  0.0000
1.750  0.0018  0.0000
