# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.273276 -----------------
#dely    BF
0.050  0.3485  0.0002
0.150  0.3234  0.0002
0.250  0.2987  0.0002
0.350  0.2758  0.0002
0.450  0.2507  0.0002
0.550  0.2247  0.0001
0.650  0.1982  0.0001
0.750  0.1731  0.0001
0.850  0.1473  0.0001
0.950  0.1236  0.0001
1.050  0.1013  0.0001
1.150  0.0820  0.0001
1.250  0.0644  0.0001
1.350  0.0480  0.0001
1.450  0.0342  0.0001
1.550  0.0225  0.0000
1.650  0.0123  0.0000
1.750  0.0040  0.0000
