# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.035281 -----------------
#dely    BF
0.050  0.0124  0.0001
0.150  0.0165  0.0001
0.250  0.0216  0.0002
0.350  0.0307  0.0002
0.450  0.0371  0.0003
0.550  0.0378  0.0003
0.650  0.0399  0.0004
0.750  0.0388  0.0004
0.850  0.0357  0.0004
0.950  0.0295  0.0004
1.050  0.0215  0.0004
1.150  0.0166  0.0003
1.250  0.0083  0.0002
1.350  0.0042  0.0001
1.450  0.0019  0.0001
1.550  0.0003  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
